,probs
61043,0.9069027383903671
147599,0.9069335433865509
141161,0.9069379057806956
8267,0.9069389385804113
49083,0.9069987531470427
139947,0.9070085342063912
149160,0.9070275271662552
128371,0.9070377876267772
99825,0.9070532216061034
150126,0.9070542036222867
99535,0.9070682818923601
45051,0.9071031272266964
136065,0.9071133712778864
132732,0.9071372071642163
121275,0.907168902323219
126641,0.9072106606829754
49045,0.9072225034793856
53310,0.9072418510209029
115285,0.9072714247024095
59750,0.9073018925046962
49198,0.9073353191123537
109914,0.9073704558336027
121163,0.9073740762550859
59998,0.9073983517573341
118414,0.9074202538295268
130265,0.9074316178171519
147985,0.9074433877691659
132532,0.9074515362157746
92787,0.9074888987876031
51165,0.9075074357319746
55118,0.9075336100833544
119902,0.9075556570663601
87860,0.9075585406939773
45842,0.9075985580606184
139956,0.9076177251403814
142609,0.9076179205206666
98410,0.9076326327870191
134546,0.9076406349794072
108575,0.9076566381594454
103427,0.907657010894753
52214,0.9076879732344029
55423,0.9077164447544466
57038,0.9077174850808815
48037,0.9077581665082238
145510,0.9077667096855201
47549,0.9077865033234692
129451,0.907799897181005
124948,0.907802419081467
99526,0.907818257041192
51119,0.9078231476220662
93501,0.9078331968966392
141396,0.9078362249009245
124071,0.9078517127638472
95533,0.9078722520406223
129805,0.9078765187263871
91685,0.9078889674353805
143807,0.9078945362886494
3398,0.9079062004055606
50830,0.9079094907919066
150740,0.9079274754413217
127742,0.9079291120610747
143850,0.9079464965368507
147555,0.9080241885033383
121500,0.9081042618420837
90278,0.9081076671069956
114812,0.908117967370979
59788,0.9081273614000194
60481,0.9081742212295224
43072,0.9081812023185816
2303,0.9081829341776269
53916,0.9082110007849367
112922,0.9082148190962954
145832,0.9082259216037134
56560,0.9082281025371138
100531,0.9082390829878432
1662,0.9082426795348286
134997,0.9082617667528626
142917,0.9082738164372206
60659,0.9082743166325997
46470,0.9082813684987819
142471,0.90828375693657
124740,0.9082899070069272
45972,0.9082908821772895
42463,0.9082927402299968
146836,0.9083290556053631
107575,0.9083310583985197
141977,0.9083986292386693
133629,0.908455734481543
106771,0.908462441090283
136171,0.9084739048736177
1525,0.9085051152807707
32453,0.9085365047049094
13965,0.9085486442726299
129662,0.9085543294902639
57631,0.908593629608273
53738,0.9086352350513609
138870,0.9086427944949248
63481,0.9086758479948182
151126,0.9086840609493462
54541,0.9087038297740632
112516,0.9087284690964939
98778,0.9087547553010361
29185,0.9087549040867929
136886,0.908767721571291
102806,0.9088014879999123
54664,0.9088021606297016
131394,0.9088147606881659
116434,0.9088255034096243
105316,0.9088303264123163
2667,0.9088540391174761
144167,0.9088657246862021
46583,0.9089002828942956
147937,0.9089017390442307
138586,0.9089135996515354
106276,0.9089184821987989
35623,0.9089325765179349
62331,0.9089930953094394
51617,0.909001635539271
114747,0.9090286972669984
58620,0.909049859572414
132804,0.9090573418979968
123385,0.909064471961597
97218,0.9090683300634533
90239,0.9090691797472393
144310,0.9090891688158416
91880,0.9090938889603039
130154,0.9091062261142953
138159,0.9091067689440506
147078,0.909162729115112
56972,0.9091651259627216
50399,0.9091712682580483
140902,0.9091847334287454
57815,0.9091990971263115
43144,0.9092039612667954
51174,0.9092260175037892
105001,0.9092286264459605
2356,0.9092488943036768
90667,0.9092692924841962
119410,0.9092711903313068
95778,0.9092758246469587
133315,0.9093156873900673
147943,0.9093572547373371
91176,0.9093937961526224
136941,0.9093962136463997
48482,0.9093964911418676
115357,0.90939874945836
146953,0.9094469963314525
60018,0.9094574180754615
146087,0.9094769494241147
148586,0.9094836489961303
84132,0.9095281049278655
145726,0.9095301238615777
51501,0.9095870213982495
48725,0.909594546969477
48079,0.9096132244736018
64303,0.9096803116838823
45022,0.9096936438842123
59835,0.9097226900385659
44335,0.9097674545641163
44723,0.9097805379393576
132292,0.909789121137325
135292,0.9097894820150924
42050,0.909824624581233
128192,0.9098315453761786
125190,0.9098414197288393
90970,0.9098488303171903
92291,0.9098958025268671
95128,0.9099062492243634
55210,0.9099113671798029
140940,0.9099184393172397
19938,0.9099221637145024
107130,0.9099415196689524
132823,0.909944407477117
148705,0.9099784668633616
101726,0.9099918677042315
137810,0.9100154314555523
127469,0.9100222037011303
48600,0.9100238970948007
100098,0.9100269893719055
42600,0.9100302599397059
132902,0.910039297774473
147352,0.9100679560200745
50203,0.9100683650135045
107549,0.9100738925329104
11757,0.9100927285062596
123118,0.9100941948028344
50743,0.9101144974511399
56367,0.9101163967934434
25042,0.9101498294635673
104578,0.9101616794165359
45811,0.9102064911942045
97113,0.9102558393172103
52747,0.910373763699839
138632,0.910374226262898
84804,0.9103844888928758
107703,0.9103921562829849
104544,0.9104328050952516
43784,0.910439524205689
151470,0.9104507177640795
50844,0.9104590285880563
99256,0.9104639296937965
60001,0.910467117937274
132909,0.910469877063199
61382,0.9104795997466112
145701,0.910497574662278
119813,0.9105072516651411
58694,0.9105460412887169
38575,0.910571869417992
50480,0.9105768364497854
2422,0.9106375632861666
61159,0.910647054115172
52511,0.9106708525231961
59917,0.9106722576854432
119284,0.91070207074729
110763,0.9107259957120122
54147,0.9107267902641158
146386,0.9107599837143378
42777,0.910797942422476
147334,0.9108014537130559
115670,0.9108055747703996
100456,0.9108445853913636
92515,0.9108686210162511
57239,0.9108708540864546
54400,0.9108933530423123
119222,0.9108968509320472
134577,0.9109346780905899
147150,0.9109600313630918
20361,0.9109615438876544
114041,0.9109700026969252
42047,0.910972036837856
8823,0.9109825487286458
116399,0.9110066146946464
128849,0.9110361540153219
98918,0.9110612771170635
98666,0.911073550822884
77825,0.9110800747125227
46133,0.9110852102602187
116171,0.9110875655610112
50574,0.9110942624838086
108915,0.9110979800225184
43183,0.9111013765338988
30341,0.9111116722689767
128338,0.9111373813903263
47412,0.9111382387693179
89547,0.9111589650702026
81323,0.9111592704145505
151678,0.9111720485683202
144583,0.9111987713284639
77749,0.9112002427725099
70877,0.9112136430790648
51383,0.9112565751475757
654,0.9112720624167224
120228,0.9112830254977246
139530,0.9112969714369048
8967,0.9113077114426417
54737,0.9113549440661685
144281,0.911385792816483
67251,0.9113914920061966
37724,0.9113982248143311
117306,0.9113990376383782
42626,0.9114260730235753
61414,0.9114423446995588
151024,0.9114482915552458
134327,0.9114618759470922
149393,0.9114725178954459
144549,0.9115052240908705
35757,0.9115110626123725
53390,0.9115127306192432
135718,0.9115153233693042
60470,0.9115536886448088
69660,0.9115692774354712
148557,0.9115890378633407
113746,0.9116004605858864
105794,0.9116072018567684
61710,0.9116571736101561
1850,0.9116620954694103
109166,0.9116807004949449
60894,0.9117100294285272
13946,0.911720995986255
150602,0.9117296291209236
144441,0.9117394395753697
92552,0.9117497164273345
117474,0.9117509307789706
60777,0.9117556451735362
149427,0.9117593330766848
110326,0.9117762922474247
123204,0.9117762922474247
11604,0.9118348907194431
146110,0.911858637430579
126790,0.9118709479993828
110273,0.9118843666903873
71846,0.9118967187383873
138341,0.9118971809492141
145697,0.9119154603281759
126945,0.9119433243153423
131903,0.9119630285079636
8216,0.9119631008457235
117056,0.9119651151378665
51466,0.9119717844111478
149539,0.9120045209027555
47786,0.912084594309436
37847,0.912099414923935
93576,0.9121622179483672
141955,0.9121653105077344
137918,0.9121692913681533
53236,0.912181669643123
144731,0.9122008636296142
116199,0.9122088711008026
125904,0.9122347517859903
130098,0.9122422890102037
125978,0.9122664306008345
105648,0.9122783579081003
60954,0.9122834987187225
147378,0.9122840343766709
122590,0.9123130103137457
11025,0.9123313144401537
709,0.9123476031857081
5499,0.9123482796315074
57909,0.9123636221915656
46143,0.9123643922287569
5940,0.9123930214437395
55379,0.9124029542434968
112745,0.9124213147834037
122107,0.9124424008024624
151557,0.912459217449739
137894,0.9124626966914239
126135,0.9124901427545224
104987,0.9125248110102389
45981,0.9125333247300269
143000,0.9125485473172753
99900,0.9125787774538658
142631,0.9125832075818434
123168,0.9125846862133763
76942,0.9125974735918492
115053,0.9126204213026406
57221,0.9126337950901496
125341,0.9126352241084739
16536,0.9126448774757033
12897,0.9126643297222652
83590,0.9127138230800493
142385,0.9127167519120978
146324,0.9127274256332789
149964,0.9127525794300202
61285,0.9127582520120981
57988,0.912766201912075
43001,0.9127988688282106
1501,0.9128020009860217
131887,0.9128067169867607
48405,0.912820436902249
146128,0.9128243399506205
52370,0.9128681006219639
18990,0.9128721792832856
13545,0.91287613065116
42458,0.9129317751873457
141424,0.9129342375192104
127854,0.9129379073163102
115527,0.9129395187353427
84837,0.9129475832601516
59890,0.9129879872497862
3639,0.913009139637732
118971,0.9130183460505262
113687,0.9130342506783411
135390,0.9130842458760277
60608,0.9130988375997723
52359,0.9131143465732818
148490,0.9131573481395395
50545,0.9131652997942917
130911,0.9131809642478308
48675,0.9131851389183252
58982,0.9131872221407458
132341,0.9132329173555089
146203,0.9132388350536459
3457,0.9132426541936173
149296,0.9132513819355587
16998,0.9132573346635919
48564,0.9132590108368304
117600,0.9132904223552872
43329,0.9133049027041816
128269,0.9133137945392267
124859,0.9133331629004785
103752,0.9133920455389021
131723,0.9134000031677804
50501,0.9134317679157298
151066,0.9134330923912825
147436,0.9134449049934602
185,0.9134471911402631
3057,0.9134737258798955
92560,0.9134978466551573
14647,0.9135266213792806
3001,0.9135390159976808
124622,0.9135449186422835
122875,0.9135993951572986
151421,0.9136014111079814
16639,0.9136180364921086
129702,0.913627952324161
15294,0.9136404647239541
102764,0.9136590159808546
64786,0.9136608684993974
143484,0.9136844438585908
1463,0.913686983323463
117014,0.9137199662542248
59311,0.9137277658352517
49637,0.9137514036416589
93700,0.9137667345345462
27678,0.9137806046946334
144038,0.9138120082221975
47737,0.913827200695159
118996,0.9138324485397442
47136,0.9138413960101976
95892,0.913859051108679
49736,0.9138720215905668
99929,0.9138787760951953
138814,0.9138874567801502
61534,0.9138940807578806
146063,0.9138986990611547
123855,0.9139066779681951
54818,0.913935795051975
113536,0.9139425937534839
51751,0.9139489645961892
55256,0.9139821631366777
107381,0.9139902942644891
150806,0.9140403177231878
127959,0.9140567314013485
109586,0.9140585707421465
146741,0.9140696748135373
145421,0.9140804061962586
126004,0.9141318637575083
117762,0.9141731164100108
90033,0.9141889156117864
50819,0.9141893430969974
21188,0.9141991815520055
99887,0.9142089566584278
23055,0.9142420221872852
43223,0.9142454133497517
102446,0.9142468630581423
87438,0.914250905622273
113855,0.914251325821519
149593,0.9142547081634061
30879,0.9142705600491555
9114,0.9142746878255167
124976,0.9142846366563261
144262,0.9143432568556067
118788,0.9143686540704018
950,0.9143796205143294
147713,0.9144039540714096
149338,0.9144065049865934
105266,0.9144228490678002
91815,0.9144371732722898
101590,0.9144552276029555
18925,0.9144844985673132
51813,0.914490313514885
56582,0.9145445254458294
58111,0.9145865272129033
105421,0.9146125869559487
55090,0.9146175708097727
761,0.9146481212781903
135312,0.9146916992403202
44142,0.9147005232236544
101119,0.9147005501752846
44846,0.9147224728651281
145081,0.9147602178958196
49561,0.9147623892716699
135330,0.9147704614724976
135407,0.9147793768879596
36136,0.9147949735013475
125019,0.9148290935416754
150057,0.9148558048881934
55312,0.9148737337882299
147404,0.9148950672211228
52711,0.9148964267960928
144389,0.9149002506453172
61987,0.914908748402372
13155,0.9149221640472402
120305,0.9149401881546981
3256,0.9149618601712091
90778,0.914994950732611
101366,0.9150078082466702
136191,0.9150151627164924
25537,0.9150232717445876
120695,0.9150396103608395
123818,0.9150527658054747
127965,0.9150665019085171
2285,0.915104301388556
49439,0.9151257976614113
58723,0.9151260213859866
81023,0.9151360339221956
55937,0.9151410778138116
11636,0.9151612164906708
51239,0.9151825497721173
132870,0.9151890896901298
45268,0.9151992951934702
61153,0.9152230258070283
79393,0.9152315695350471
21124,0.9152463083140029
42286,0.9152497493528796
134739,0.9152522184542631
144741,0.9153804995207699
315,0.9153835042884917
53225,0.9153837807964456
150124,0.9154637551991458
120851,0.9154649036415914
59983,0.9155137844825005
102141,0.9155553551037173
13256,0.915567508504503
32493,0.9155686847520588
48850,0.9155781646619254
45316,0.9155859952144464
61664,0.9156124500373244
90785,0.9156393695185987
134171,0.9156422513273306
46005,0.9156549844372671
118616,0.9156601443504934
45014,0.9157322465397887
91978,0.915738508422473
3506,0.9157539036885065
13577,0.9157693676509335
45032,0.9157736639627991
45238,0.9157741016530058
121277,0.915817518572849
1548,0.9158189008580099
49484,0.9158681828686075
91720,0.9158854748339736
100432,0.9158995721393772
123077,0.9159081994658274
58530,0.9159133169817993
57941,0.9159169033697343
143100,0.915921878346403
98009,0.9159267730972003
48103,0.9159626816801067
799,0.915987916659398
45349,0.9160106242262919
147194,0.9160428674646464
58979,0.9160608768591766
139170,0.9160620867658134
47696,0.9160847744708445
4445,0.9161571609513692
60875,0.9161729100832888
116745,0.9161893577045515
57268,0.9161899045530157
148632,0.9161926079093905
45537,0.9161942078566803
133268,0.9161972013526837
138967,0.9162066299469355
95459,0.9162087309250313
23120,0.9162321376618073
141401,0.9162707277168977
144553,0.9162973549543678
851,0.9163080370382589
118385,0.9163553381743259
44002,0.9163814887559449
150037,0.9163993064560327
47283,0.9164209149357211
42628,0.9164235269287557
97236,0.9164257866542823
122876,0.9164419977028628
54853,0.9164434772003567
91814,0.9164486607267243
147490,0.9164648293817297
151145,0.9164724839234776
44193,0.9165027549185173
151645,0.9165058396696784
11278,0.9165217874735138
92102,0.9165283749771568
47115,0.9165387544725396
128396,0.9165477091382087
126400,0.9165735323451807
97940,0.9165776287836798
150385,0.9166065517998744
121226,0.9166234537829147
60007,0.9166414910623362
144965,0.9166437329445305
106,0.9166472237982132
56803,0.9166901066920975
3005,0.9167071988067909
115366,0.9167270986615689
94196,0.9167305515611862
6401,0.9167505112587649
57585,0.9167603295861689
70723,0.9167717830984634
104717,0.9168109623008575
116011,0.9168147673393672
151357,0.9168220238233106
68457,0.9168249034594291
51669,0.9168422924482412
126642,0.9168633065855216
107982,0.9168637242480325
139888,0.9168737503440949
115982,0.9169217513682807
322,0.9169493856822529
2802,0.9169761316029469
38342,0.917018270942496
145668,0.9170621626295061
150158,0.9171447883224495
144771,0.9171500905956906
112711,0.9171520240998834
47645,0.9171525167325003
138942,0.9171608770104401
1557,0.9171738308639426
59296,0.9172774329901889
61607,0.9172816649733097
54583,0.9172908786475394
57051,0.9172965032837339
54927,0.9173021901424794
24790,0.9173102247885442
132801,0.9173135512011119
139367,0.9173203071798789
125085,0.9173400064881807
59361,0.9173687337984797
51253,0.9173772202588995
48545,0.9173869396786772
89264,0.9173914265860891
135738,0.9174130383901815
107977,0.9174945083955449
146323,0.9175042722794917
111018,0.9175499613546708
56184,0.9175504575989406
3227,0.9175552036480777
36565,0.9175701737585055
57331,0.9175740598934137
1361,0.9175886134340474
52374,0.9176184877728888
130065,0.9176295659531187
143808,0.917638781174251
46670,0.9177251177665856
54377,0.9177346183519597
134533,0.9177367842046305
38377,0.9177380898465564
110170,0.9177465519689347
59526,0.9177600530741826
143387,0.917761987115855
140021,0.917779922439752
91452,0.9177864817714533
746,0.9178014474853526
28192,0.9178459691268906
98138,0.9178520773244478
62163,0.9178610060957912
40847,0.9179350373465738
58927,0.9179406209235049
126870,0.9179453172645388
1160,0.9179537193064666
150452,0.9179843865571168
126751,0.9179912125124522
737,0.9180125708500542
55142,0.9180360049450446
47223,0.9180470339147263
135961,0.9180582144604943
56016,0.9180735763532529
45084,0.9181023365707043
3032,0.9181149115829287
108202,0.918120925064232
106089,0.9181397420982583
94297,0.918148287810919
132119,0.918199526828713
62600,0.9182026736244442
114934,0.9182283982188233
150063,0.9182560704922426
95511,0.9182599139252822
57142,0.9183144144997987
92453,0.9183165962615014
48307,0.9183597347067968
75476,0.9183762886036381
9552,0.9184206890801129
130485,0.9184569118784432
125126,0.918470774056066
133991,0.91852139870135
53148,0.9185306363664054
124865,0.918571291326004
20457,0.9185716488916105
60239,0.9185719376870737
116086,0.918584575578058
61686,0.9185896194047806
52022,0.9186014473077725
127830,0.9186104561514085
144074,0.9186697316399707
49639,0.9186746150642208
17286,0.9186751728789947
116063,0.9186859784094924
141561,0.9187252693107286
147294,0.9187773950698568
114393,0.9187930761195755
122948,0.9188157599778375
42095,0.9188278568050793
115086,0.9188322754587636
129586,0.9188497009725338
1064,0.9188658521920321
151061,0.9188699356424387
58533,0.9188804767553117
105233,0.9188817599259992
127191,0.9189032910347056
31141,0.9189250143766535
151441,0.9189618377142132
50197,0.9189667953851463
120740,0.9189758968748097
148893,0.9189763426084591
125774,0.9189809474218837
58174,0.9190035623470117
125899,0.9190751812670184
6304,0.9191042991194504
113379,0.91913463548468
139084,0.9191908134768677
2910,0.9192197042427424
120443,0.919241838405675
8183,0.9192419857185044
49116,0.919247622627602
113397,0.9193004882603819
108654,0.919304680168983
135874,0.9193233732153103
55480,0.9193509442959191
97327,0.9193539812782712
81636,0.9193736635448437
108083,0.9193846025456339
80930,0.9194222242395844
1252,0.9194259926560876
60461,0.9194401709022446
55955,0.9194596268976124
138850,0.9194596561583716
52122,0.9194936116403571
51005,0.9195039602257017
93457,0.9195243348851011
42842,0.9195328847757206
51660,0.9195496699104465
120938,0.9195735057476576
47171,0.9195901262628993
1278,0.9195997085992665
80,0.9196479734151876
133920,0.9196521804158537
122661,0.9197055061737006
50965,0.9197282839287286
128012,0.9197290198554632
150497,0.9197389373061916
98924,0.9197958863903206
49802,0.9198438489279639
146057,0.919866050275736
63723,0.9198714594621489
144706,0.9198714649285334
89293,0.9198995013505356
55093,0.9199160632486488
55706,0.919923053231515
94065,0.9199381261033267
43833,0.9199468429249941
46686,0.9200196340864998
137791,0.9200238757233369
101006,0.9200476733943133
21438,0.9200506826822977
147273,0.9200603615270838
30299,0.9200612092894761
139282,0.9200749036471565
139688,0.9201036180361981
131186,0.9201196644492989
48020,0.9201368797230527
48420,0.9201543204692869
144224,0.920162318754065
116377,0.9201826714310058
44818,0.9201959164130937
92414,0.9201993617475008
135296,0.9202011795822829
133871,0.9202657663905414
147585,0.9202707422693405
45550,0.9202723202525778
44326,0.9202980111557043
86053,0.9203011789847354
118857,0.9203223038336147
124844,0.9203286060832065
148780,0.9203304514493466
71442,0.9203353084970715
146245,0.920353657060201
2862,0.9203607389831382
34209,0.9203715190145068
108907,0.9203895139974256
59904,0.9204017796941126
127163,0.9204066971200722
126749,0.9204237256478532
98157,0.9204292324595778
43145,0.9204485994957269
52668,0.9204521407106626
129581,0.9204536101991053
145986,0.9204672886303604
53797,0.9204862854255347
144931,0.9204929073450244
100143,0.9204936510654488
53469,0.9205633039937683
143004,0.9206034031217013
113557,0.9206269937542756
53654,0.9206291613848211
58730,0.920681865863706
57240,0.9207420648016611
58583,0.9207502238027666
92705,0.9208170055866775
44669,0.9208954832421044
60525,0.9209099924940055
41907,0.9209106767280518
139656,0.9209265914415772
93852,0.9209487546580523
1401,0.9209502378639671
1232,0.9209528611677731
28928,0.9209598367809184
50153,0.9209684022675397
72820,0.9209812631804875
99309,0.9210502991555524
134863,0.9210564467782584
144475,0.9210829493519302
90749,0.9211049495772408
51014,0.9211270573854322
10340,0.9211549388183397
96190,0.9211801207627247
79709,0.9212181215294433
57822,0.9212323741443036
140201,0.9212587018373813
90047,0.9212621281308149
127357,0.9212711260458389
38779,0.9212723315014999
80580,0.9212803778534271
42398,0.9212874630742395
87679,0.9213161555612995
145172,0.9213375841834951
143882,0.9213405669624475
134626,0.9213747349174727
51426,0.9213920956729238
49685,0.9214403621003573
42517,0.9214624031217412
106538,0.921524289735312
44869,0.921533779448018
136002,0.921539971239637
78899,0.9215647225209983
9549,0.9215651938502148
6851,0.9215685498091201
59666,0.9215841479534851
57330,0.9215946391711253
122480,0.9216286799826189
119110,0.9216381457647967
60724,0.9216399626853081
749,0.9216484071734873
56293,0.9216544405615759
136903,0.9216642057743824
954,0.9216810661559607
150212,0.9217088679484109
147591,0.921724223321808
119477,0.9217380898152716
99896,0.9217529478172497
46642,0.9217702923615745
149065,0.9217855624790189
136327,0.9217941832431051
61898,0.9218013002834068
53945,0.9218289185012859
138292,0.9218311434079265
59608,0.9218348203291993
58334,0.9218512405185972
140356,0.9218721787743178
122282,0.9218766478385428
50354,0.9218783594908383
1170,0.9219000193745035
149443,0.9219625383587688
143425,0.9219724027744632
115492,0.921983366214673
112978,0.9220069593607033
129734,0.9220142537744539
123350,0.9220229736999065
124689,0.9220353362937004
125269,0.922041508641661
48359,0.9220457994336299
52659,0.922053375133332
127840,0.9220657725690465
141632,0.9220659607745153
127104,0.9220686789435296
61251,0.9220705189797125
96693,0.9220781170015501
59421,0.9220787458015144
105246,0.9221185223592905
48273,0.9221353549880279
146518,0.9221577590724205
90168,0.922188419872558
57731,0.9221894656063824
101593,0.9222171907531198
89867,0.922219441621151
52421,0.9223061939083647
53039,0.9223203601176828
138789,0.9223409738969908
140437,0.9223414220852724
139163,0.9223495756742242
53199,0.9223539586700908
138288,0.9223766293281633
42816,0.9224108297264458
145180,0.9224308547593074
136650,0.9224460802595306
90511,0.9224490959341077
48182,0.9224509781492921
49618,0.9224865370940364
149705,0.9225108560582537
52380,0.9225149675459268
146327,0.9225393507654892
46341,0.9225606796422944
147799,0.9225709235722261
124919,0.9225838478823417
146186,0.9226024099654765
136480,0.922656399788777
130227,0.922657225167103
54393,0.9227299484105247
111973,0.922732693650203
145926,0.9227384984187359
150317,0.922757903137034
13132,0.9227733303802805
148964,0.9227735017609615
117636,0.922807307997257
122482,0.9228301169450918
56642,0.9228336036364037
50279,0.9228383536201146
84380,0.9228388048150289
89498,0.9228589829842809
45297,0.92286888218779
889,0.9228801386249206
45685,0.922886834900317
44432,0.9228887060743923
46883,0.9228955111311309
56005,0.9229301768257774
15756,0.9229608538602626
139555,0.9229671739281596
123801,0.9229806766523151
117328,0.9230016702738705
18542,0.9230283459180358
138616,0.9230451338074172
134971,0.923051267812066
142348,0.9230666853777586
114512,0.9230947701625132
122048,0.9231292143355565
99762,0.9231323654068494
106991,0.9231515749968429
48434,0.92315522672741
89060,0.9231729965712673
135566,0.9231795376556684
112295,0.9231810795521593
60928,0.923228499764132
59372,0.9232332672295661
134429,0.9232345529405506
52767,0.9232563031849429
143760,0.9232636603156229
137315,0.9232671670046898
116812,0.9233608195351928
51060,0.9233711265970367
101986,0.9234047038108043
148434,0.9234392558601303
98051,0.9234403425368483
139333,0.9234511349170491
723,0.92348967693604
44454,0.9234986811402944
146563,0.923500670334413
57060,0.9235085695817669
144296,0.923522906104495
132974,0.9235380216571671
1644,0.9235634663411632
54667,0.9235756763233038
54917,0.9236295519209716
49665,0.9236328426051927
1120,0.923677707742256
53787,0.9236800570742861
59783,0.923681406523177
53862,0.9236880147052975
142796,0.923698105152792
104696,0.9237047096279908
142146,0.9237157728229789
117770,0.9237222907471514
148846,0.9237291881488289
147901,0.9237318128834687
56994,0.9237664922983951
107476,0.9237900602468547
20008,0.9237958759362899
20086,0.9238068587111801
57177,0.9238457954247108
8715,0.923874384168724
44276,0.9238829975192605
117336,0.9239071952424672
46302,0.9239101841683485
138875,0.9239447593724769
139474,0.9239712990649945
74370,0.9240043321360105
58151,0.9240226297030946
128890,0.9240245519785734
142075,0.9240470182287202
77469,0.9240472198317037
150381,0.9240514364525279
138192,0.9240527905136192
114031,0.9240699818230981
50656,0.9240817006854725
151274,0.924088730796402
107540,0.9240940974323439
43376,0.9241461853018043
25536,0.9241695233479279
122952,0.9241701839950817
143443,0.924203298721892
144944,0.9242162654927429
45890,0.9242522892982856
93404,0.9242547725689984
146580,0.9242637098485134
53701,0.9243121681855857
135364,0.924316539470177
103662,0.924341138345832
136311,0.9243631675345956
45148,0.9243738847861844
91676,0.9243794537403126
48286,0.924392375136048
58475,0.9244084060995337
921,0.9244171498808524
98874,0.9244362488987197
146167,0.9244709986121619
1449,0.924474845266414
44443,0.9244820310567088
83354,0.924498618176983
114832,0.9245023244884532
3004,0.924511628190503
43011,0.924516446142029
60903,0.9245245577569585
30667,0.9245410853784507
137397,0.9245524080192957
14761,0.9245875589227744
97769,0.9245882496976784
7162,0.9245968278821892
141239,0.9246312159284683
90391,0.9246367191543114
90102,0.9246502686162809
8441,0.9246718017567688
54062,0.9247183903548883
126006,0.9247637553995054
42800,0.9248225546864008
55949,0.9248777913037622
57633,0.9248934767512208
60667,0.9248951543778939
144889,0.9249172486624493
47624,0.9249223769391585
41226,0.9249353226812685
144084,0.9249481701679909
108497,0.9249496873810477
130972,0.9249499023924868
99797,0.9249613908241094
4896,0.9249659309890498
46342,0.9250332109488477
148767,0.9250356753416472
146837,0.9250375141293065
150957,0.925047440568286
60570,0.9250714229069855
85078,0.925127287523816
143352,0.9251291102191693
105261,0.9251315865182191
3961,0.9251358131099577
55629,0.9251529024024787
130382,0.9252247252302471
150261,0.9252267372945682
1215,0.9252400278512775
116604,0.925319598901291
122809,0.9253327883452145
7430,0.9253401158641316
124636,0.92537370583737
142534,0.9253802018351514
30379,0.9253816167321404
81746,0.9253892029583166
96085,0.9253903556702961
148304,0.9254128950249716
54746,0.9254444968525284
1402,0.9254779372163444
43871,0.9254862696080188
757,0.9255188136882849
123091,0.9255205918788374
26099,0.925546656036831
131388,0.9255573167816298
100267,0.9255709801572121
91679,0.925580652425465
127237,0.9255893311881488
108540,0.9255898166996871
131274,0.9256249976620974
3178,0.9256528562491751
51210,0.9256694990861528
33114,0.9256793841975908
98685,0.9256917860118428
1314,0.9257327577594979
54154,0.9257867567096515
1276,0.9257927766394569
13656,0.9258115936637148
128420,0.9258123950427051
140389,0.9258451782357117
104401,0.925891351634713
149719,0.9259254101086157
125408,0.9259653602215514
58262,0.925983715198771
7584,0.9260192505560214
105778,0.9260518041291244
150398,0.9260884178667934
43284,0.9260966564816229
693,0.9261233698758944
55825,0.9261614295868817
50065,0.9262019441853114
49629,0.9262106950904035
33089,0.9262251146494688
57345,0.9262319974403048
128079,0.926236375805382
133552,0.926259000598644
144601,0.926275788733218
80599,0.9262764709019866
118061,0.9262765196734402
42822,0.9262915564840838
43470,0.9263125911074179
83554,0.9263530392363365
51906,0.9263650848183387
150049,0.9263776991711041
75467,0.9264069495291573
1025,0.9264176767572196
88156,0.9264270194045404
131847,0.9264324420169634
8371,0.9264404213388058
138010,0.9264552633891773
126157,0.9264874911003241
91663,0.926505328373052
108260,0.9265205520063108
98793,0.9265233977220041
5950,0.9265783028970125
838,0.9265814673063952
133945,0.9265911795463413
107902,0.9265920930972799
38617,0.9266026187223324
148869,0.9266073356521277
135795,0.9266096202254225
47246,0.926614875824662
114703,0.9266286958157808
144897,0.9266314419829895
56903,0.9266425245479495
54599,0.9266567745432867
105737,0.9266617559337273
5991,0.9266771752002829
58369,0.9266784451275732
145338,0.9266857073983308
143764,0.9266890662205585
722,0.9266995608950218
151152,0.9267026862875879
145842,0.9267845332450522
125163,0.9267871429404229
131023,0.9267896371367973
113904,0.9267961102034704
112657,0.9267963601921559
46706,0.9268406926587895
126501,0.9268504738950197
1150,0.9268508473376434
95880,0.9268706687406096
100828,0.9268938334749788
115577,0.9269243491489048
150916,0.9269553747358086
136275,0.9269560699220463
79650,0.9269589068346262
713,0.9269639447303608
126969,0.9269792836302907
129487,0.9270059059516693
82395,0.9270204929400863
130414,0.9270256861995063
52982,0.9270308351093131
148306,0.9270492347449459
141879,0.9270561660031906
28523,0.9270878756718545
144546,0.9271383496233264
701,0.9271639640468664
150912,0.9271894164721496
59331,0.9272078113567062
145879,0.9272138271327822
139952,0.9272598455024538
144256,0.9272610176956374
118098,0.9272772701767954
137391,0.9273112370027483
137721,0.9273256500951892
120010,0.9273515114490238
105028,0.9273725979640555
55680,0.9273752548377523
141529,0.9273812640762824
149999,0.9273870249981366
99415,0.9273957505035464
90655,0.9274164744729214
132680,0.9274386136721136
119988,0.927483637606528
12059,0.9274876116763385
646,0.9275139796018951
58812,0.9275146910372063
60835,0.9275235137203602
85605,0.9275259861138542
114730,0.9276102866248984
102406,0.9276108524726973
